2.169802093505859375e+01,2.004532051086425781e+01,1.906064033508300781e+01,1.867289924621582031e+01,1.840711975097656250e+01,2.026613998413085938e+01,1.870894050598144531e+01,1.771986007690429688e+01,1.729219055175781250e+01,1.696673965454101562e+01,1.274415999650955200e-01
2.119137954711914062e+01,1.949415969848632812e+01,1.850222969055175781e+01,1.803100013732910156e+01,1.770088005065917969e+01,2.022149085998535156e+01,1.856599044799804688e+01,1.748538970947265625e+01,1.699910926818847656e+01,1.667762947082519531e+01,1.561302989721298218e-01
2.431328010559082031e+01,2.159165954589843750e+01,1.982617950439453125e+01,1.915881919860839844e+01,1.872537040710449219e+01,2.353586959838867188e+01,2.104348945617675781e+01,1.921705055236816406e+01,1.856949996948242188e+01,1.809691047668457031e+01,3.450871109962463379e-01
2.284325027465820312e+01,2.319322013854980469e+01,2.163929939270019531e+01,2.065000915527343750e+01,1.994590950012207031e+01,2.227272987365722656e+01,2.279343032836914062e+01,2.088768005371093750e+01,1.985135078430175781e+01,1.922392082214355469e+01,5.117449760437011719e-01
2.297153091430664062e+01,2.246451950073242188e+01,2.141584968566894531e+01,2.031714057922363281e+01,1.963297080993652344e+01,2.289450073242187500e+01,2.160847091674804688e+01,2.053512954711914062e+01,1.938619041442871094e+01,1.878306961059570312e+01,5.536339879035949707e-01
1.919819068908691406e+01,1.704888916015625000e+01,1.626828956604003906e+01,1.600386047363281250e+01,1.583417987823486328e+01,1.920572090148925781e+01,1.706228065490722656e+01,1.626778030395507812e+01,1.600402069091796875e+01,1.585881042480468750e+01,-5.417707171773145092e-08
2.105726051330566406e+01,1.998064041137695312e+01,1.963537025451660156e+01,1.948064041137695312e+01,1.933530044555664062e+01,1.922509956359863281e+01,1.811647987365722656e+01,1.765279006958007812e+01,1.737206077575683594e+01,1.731698036193847656e+01,4.260250180959701538e-02
2.174007987976074219e+01,2.065324020385742188e+01,2.012198066711425781e+01,1.989139938354492188e+01,1.961076927185058594e+01,2.180018997192382812e+01,2.065596008300781250e+01,2.011535072326660156e+01,1.988574981689453125e+01,1.961815071105957031e+01,3.157864921377040446e-05
1.879583930969238281e+01,1.871606063842773438e+01,1.846269989013671875e+01,1.849250984191894531e+01,1.848700904846191406e+01,1.882835006713867188e+01,1.870509910583496094e+01,1.845996093750000000e+01,1.848895072937011719e+01,1.848792076110839844e+01,1.351027965545654297e+00
2.067287063598632812e+01,1.964506912231445312e+01,1.914682960510253906e+01,1.893501091003417969e+01,1.881361007690429688e+01,2.076402091979980469e+01,1.965379905700683594e+01,1.915213966369628906e+01,1.894024085998535156e+01,1.881035041809082031e+01,-1.028715050779283047e-03
1.937214088439941406e+01,1.910250091552734375e+01,1.887709045410156250e+01,1.895964050292968750e+01,1.843708038330078125e+01,1.935399055480957031e+01,1.906130981445312500e+01,1.883447074890136719e+01,1.890900993347167969e+01,1.838381004333496094e+01,3.501664996147155762e-01
